,week,gmv,listing_price,product_mrp,discount,sla,product_procurement_sla,fsn_id,order_payment_type,premium_product,online_order_perc,Date,Year,Month,TV_ads,Sponsorship_ads,Content_marketing_ads,Online_marketing_ads,NPS,Stock_Index,Special_sales,Payday,heat_deg_days,cool_deg_days,total_rain_mm,total_snow_cm,snow_on_grnd_cm,MA4_listed_price,MA2_discount_offer,lag_1_listed_price,lag_2_listed_price,lag_3_listed_price,lag_1_discount,lag_2_discount,lag_3_discount,lag_1_Stock_Index,lag_2_Stock_Index,lag_3_Stock_Index,lag_1_Special_sales,lag_2_Special_sales,lag_3_Special_sales,lag_1_Payday,lag_2_Payday,lag_3_Payday,lag_1_NPS,lag_2_NPS,lag_3_NPS
41,43,956832.0,449.1764705882353,1237.6176470588234,0.5597390891840608,4.821157495256167,2.409392789373814,464,1985,0,95.57053442465094,,,,,,,,51.82760501909438,1242.0,0.0,0.0,5.519446522064325,0.8371727748691107,1.1073089700996679,0.08770764119601328,0.12358803986710964,0.018157863040188477,0.0045371880243354305,439.6486557377049,395.4852127456592,412.8294512435847,0.5694124590163935,0.6012974623163518,0.5874555862613502,1240.0,1228.0,1228.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,51.181797334417936,47.306951226359324,47.306951226359324
42,44,3390576.0,439.6486557377049,1221.057442622951,0.5694124590163935,6.367213114754098,2.3542295081967213,943,4118,0,54.5647277063734,,,,,,,,51.181797334417936,1240.0,0.0,0.14285714285714285,6.506881077038146,1.1162303664921476,3.733554817275748,0.11694352159468438,0.1647840531561462,-0.007328534130795863,0.008566936694856768,395.4852127456592,412.8294512435847,423.68104222821205,0.6012974623163518,0.5874555862613502,0.5700539083557952,1228.0,1228.0,1228.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,47.306951226359324,47.306951226359324,47.306951226359324
43,45,2091745.0,395.4852127456592,1187.9053615722191,0.6012974623163518,5.787254340774662,2.2196145773707308,715,915,0,17.46516510784501,,,,,,,,47.306951226359324,1228.0,0.0,0.0,5.974869109947646,0.5581151832460738,2.281063122923588,0.05847176079734219,0.0823920265780731,-0.07670436895464415,0.027235613809149524,412.8294512435847,423.68104222821205,412.06060606060606,0.5874555862613502,0.5700539083557952,0.5767346189164372,1228.0,1228.0,1228.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,47.306951226359324,47.306951226359324,47.306951226359324
44,46,2119058.0,412.8294512435847,1181.245361231741,0.5874555862613502,5.71989735491512,2.243979470983024,764,981,0,19.36439005132254,,,,,,,,47.306951226359324,1228.0,0.0,0.14285714285714285,5.433732236350039,0.8800299177262535,3.5358803986710967,0.08770764119601328,0.12358803986710964,-0.02699953510154613,-0.01164402991147987,423.68104222821205,412.06060606060606,396.6202804746494,0.5700539083557952,0.5767346189164372,0.575108953613808,1228.0,1228.0,1203.7142857142858,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,47.306951226359324,47.306951226359324,49.599619672086035
45,47,1909256.0,423.68104222821205,1154.254716981132,0.5700539083557952,5.501572327044025,2.32277628032345,710,851,0,19.11929903392496,,,,,,,,47.306951226359324,1228.0,0.0,0.0,5.680029917726256,1.3952879581151845,1.931229235880399,0.1461794019933555,0.20598006644518274,0.013806648999607311,-0.015033723685619317,412.06060606060606,396.6202804746494,378.326652892562,0.5767346189164372,0.575108953613808,0.5959276859504132,1228.0,1203.7142857142858,1194.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,47.306951226359324,49.599619672086035,50.516687050376724
46,48,2268832.0,412.06060606060606,1140.0679522497705,0.5767346189164372,5.646097337006428,2.2543617998163454,727,1116,0,20.518477661334803,,,,,,,,47.306951226359324,1228.0,0.42857142857142855,0.0,0.8160059835452511,4.69334330590875,0.683388704318937,0.029235880398671095,0.04119601328903655,0.0025462095994522416,0.0058255819636884,396.6202804746494,378.326652892562,406.12135559431846,0.575108953613808,0.5959276859504132,0.5578544729628707,1203.7142857142858,1194.0,1194.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,49.599619672086035,50.516687050376724,50.516687050376724
47,49,1860112.0,396.6202804746494,1096.108953613808,0.575108953613808,5.947141316073355,2.2789644012944983,677,819,0,17.677530757608462,,,,,,,,49.599619672086035,1203.7142857142858,0.0,0.14285714285714285,3.2640239341810044,2.5876589379207187,3.2764119601328905,0.11694352159468438,0.1647840531561462,-0.035685974788053486,-0.0014113594427219943,378.326652892562,406.12135559431846,462.7027215631542,0.5959276859504132,0.5578544729628707,0.5129239357990231,1194.0,1194.0,1194.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,50.516687050376724,50.516687050376724,50.516687050376724
48,50,1858499.0,378.326652892562,1118.0154958677685,0.5959276859504132,5.715289256198347,2.2702479338842974,620,832,0,17.197188921041754,,,,,,,,50.516687050376724,1194.0,0.0,0.0,1.3017202692595369,3.079057591623037,0.36910299003322267,0.029235880398671095,0.04119601328903655,-0.06045983760911631,0.017778036684106362,406.12135559431846,462.7027215631542,452.3739644970414,0.5578544729628707,0.5129239357990231,0.51901775147929,1194.0,1194.0,1194.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,50.516687050376724,50.516687050376724,50.516687050376724
49,51,1655967.0,406.12135559431846,1076.3361574881635,0.5578544729628707,5.727884375778719,2.4109145277847,653,741,0,18.478802992518702,,,,,,,,50.516687050376724,1194.0,0.0,0.14285714285714285,2.690875093492896,2.9657442034405395,1.7358803986710964,0.08770764119601328,0.12358803986710964,0.019682354298584313,-0.03299861476745544,462.7027215631542,452.3739644970414,0.0,0.5129239357990231,0.51901775147929,0.0,1194.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.516687050376724,50.516687050376724,0.0
50,52,1348645.0,462.7027215631542,1090.1395673412421,0.5129239357990231,6.1235170969993025,2.4396371249127706,613,562,0,19.609211444521982,,,,,,,,50.516687050376724,1194.0,0.0,0.0,1.6320119670905022,4.900972326103217,1.1953488372093024,0.05847176079734219,0.0823920265780731,0.12595420797806045,-0.04196063050598814,452.3739644970414,0.0,0.0,0.51901775147929,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.516687050376724,0.0,0.0
51,53,773581.0,452.3739644970414,1087.3071005917159,0.51901775147929,5.4804733727810655,2.43491124260355,427,292,0,17.27810650887574,,,,,,,,50.516687050376724,1194.0,0.0,0.0,2.856020942408379,4.176701570680629,1.7918604651162793,0.10232558139534884,0.14418604651162792,0.06470701119785538,0.005905193825766336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
