,week,gmv,listing_price,product_mrp,discount,sla,product_procurement_sla,fsn_id,order_payment_type,online_order_perc,Date,Year,Month,TV_ads,Sponsorship_ads,Content_marketing_ads,Online_marketing_ads,NPS,Stock_Index,Special_sales,Payday,heat_deg_days,cool_deg_days,total_rain_mm,total_snow_cm,snow_on_grnd_cm,MA2_listed_price,MA4_listed_price,MA2_discount,MA4_discount,lag_1_listed_price,lag_2_listed_price,lag_3_listed_price,lag_1_discount_offer,lag_2_discount_offer,lag_3_discount_offer,lag_1_NPS,lag_2_NPS,lag_3_NPS,lag_1_Stock_Index,lag_2_Stock_Index,lag_3_Stock_Index,lag_1_Special_sales,lag_2_Special_sales,lag_3_Special_sales,lag_1_Payday,lag_2_Payday,lag_3_Payday
37,42,2487778.0,1825.8642066420664,3045.8553505535056,0.35061992619926197,5.73210332103321,2.515129151291513,296,1296,97.81132075471699,,,,,,,,51.82760501909438,1242.0,0.0,0.14285714285714285,7.403440538519074,0.5581151832460738,0.7382059800664453,0.05847176079734219,0.0823920265780731,0.001010040912658441,0.014985467055499897,0.018652177841679236,0.011082776127771572,2081.1590257879657,1814.7885714285715,1824.5524590163934,0.3408022922636103,0.36726722689075625,0.365879781420765,51.82760501909438,51.181797334417936,47.306951226359324,1242.0,1240.0,1228.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
38,43,1455916.0,2081.1590257879657,3377.964183381089,0.3408022922636103,4.67621776504298,2.664756446991404,203,656,94.25287356321839,,,,,,,,51.82760501909438,1242.0,0.0,0.0,5.519446522064325,0.8371727748691107,1.1073089700996679,0.08770764119601328,0.12358803986710964,0.06534253930891386,0.10135571352825912,-0.014199187809552273,-0.013426708330608557,1814.7885714285715,1824.5524590163934,1815.414499169895,0.36726722689075625,0.365879781420765,0.35353624792473715,51.181797334417936,47.306951226359324,47.306951226359324,1240.0,1228.0,1228.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
39,44,5414557.0,1814.7885714285715,3077.5314285714285,0.36726722689075625,6.002016806722689,2.5885714285714285,392,1658,56.241519674355494,,,,,,,,51.181797334417936,1240.0,0.0,0.14285714285714285,6.506881077038146,1.1162303664921476,3.733554817275748,0.11694352159468438,0.1647840531561462,-0.06837115944518941,-0.037756810504040894,0.037376181167567406,0.05198803431197349,1824.5524590163934,1815.414499169895,1852.0720390720392,0.365879781420765,0.35353624792473715,0.33877899877899875,47.306951226359324,47.306951226359324,47.306951226359324,1228.0,1228.0,1228.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
40,45,3347099.0,1824.5524590163934,3095.3535519125685,0.365879781420765,5.19016393442623,2.484153005464481,296,353,19.2896174863388,,,,,,,,47.306951226359324,1228.0,0.0,0.0,5.974869109947646,0.5581151832460738,2.281063122923588,0.05847176079734219,0.0823920265780731,0.0026828723953436777,-0.032883971428498436,-0.00189245192882478,0.027341527653843487,1815.414499169895,1852.0720390720392,2054.7694508009154,0.35353624792473715,0.33877899877899875,0.36652745995423336,47.306951226359324,47.306951226359324,47.306951226359324,1228.0,1228.0,1228.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0
41,46,3287068.0,1815.414499169895,3043.4344216934146,0.35353624792473715,5.201438848920863,2.5832872163807417,297,346,19.14775871610404,,,,,,,,47.306951226359324,1228.0,0.0,0.14285714285714285,5.433732236350039,0.8800299177262535,3.5358803986710967,0.08770764119601328,0.12358803986710964,-0.0025104513176821444,-0.03639326809068173,-0.01715771263431186,-0.00934549342018883,1852.0720390720392,2054.7694508009154,1982.0430980637102,0.33877899877899875,0.36652745995423336,0.33983135540287324,47.306951226359324,47.306951226359324,49.599619672086035,1228.0,1228.0,1203.7142857142858,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285
42,47,3037070.0,1852.0720390720392,3024.1770451770453,0.33877899877899875,5.016483516483516,2.6123321123321124,281,338,20.634920634920636,,,,,,,,47.306951226359324,1228.0,0.0,0.0,5.680029917726256,1.3952879581151845,1.931229235880399,0.1461794019933555,0.20598006644518274,0.009995275925325358,0.013885723543834877,-0.02131579394791734,-0.04934978786829343,2054.7694508009154,1982.0430980637102,1869.164039696439,0.36652745995423336,0.33983135540287324,0.31656158785755983,47.306951226359324,49.599619672086035,50.516687050376724,1228.0,1203.7142857142858,1194.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0
43,48,3605013.0,2054.7694508009154,3500.7305491990846,0.36652745995423336,4.274599542334096,2.4816933638443937,261,373,21.33867276887872,,,,,,,,47.306951226359324,1228.0,0.42857142857142855,0.0,0.8160059835452511,4.69334330590875,0.683388704318937,0.029235880398671095,0.04119601328903655,0.051882681253973245,0.08907995476118141,0.03934241751461113,0.029049412839696743,1982.0430980637102,1869.164039696439,1947.9933008526189,0.33983135540287324,0.31656158785755983,0.3040621193666261,49.599619672086035,50.516687050376724,50.516687050376724,1203.7142857142858,1194.0,1194.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
44,49,3176031.0,1982.0430980637102,3281.8682073703935,0.33983135540287324,5.051842598376015,2.6552154903185508,300,318,19.86258588382261,,,,,,,,49.599619672086035,1203.7142857142858,0.0,0.14285714285714285,3.2640239341810044,2.5876589379207187,3.2764119601328905,0.11694352159468438,0.1647840531561462,-0.018015786429731503,0.029058231335144027,-0.037793970954922665,-0.028132816298439244,1869.164039696439,1947.9933008526189,2074.6165803108806,0.31656158785755983,0.3040621193666261,0.31768319763138414,50.516687050376724,50.516687050376724,50.516687050376724,1194.0,1194.0,1194.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
45,50,3214266.0,1869.164039696439,3014.09924109749,0.31656158785755983,5.693520140105079,2.566841798015178,272,339,19.78984238178634,,,,,,,,50.516687050376724,1194.0,0.0,0.0,1.3017202692595369,3.079057591623037,0.36910299003322267,0.029235880398671095,0.04119601328903655,-0.029310046001036795,-0.036271037003437416,-0.03545097153197273,-0.07009847432089124,1947.9933008526189,2074.6165803108806,2060.569424964937,0.3040621193666261,0.31768319763138414,0.3114726507713885,50.516687050376724,50.516687050376724,50.516687050376724,1194.0,1194.0,1194.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
46,51,3220357.0,1947.9933008526189,3051.254567600487,0.3040621193666261,5.07795371498173,2.682704019488429,281,366,22.289890377588307,,,,,,,,50.516687050376724,1194.0,0.0,0.14285714285714285,2.690875093492896,2.9657442034405395,1.7358803986710964,0.08770764119601328,0.12358803986710964,0.020651299939562065,-0.007893675030098236,-0.02014017245141847,-0.08344800570499189,2074.6165803108806,2060.569424964937,0.0,0.31768319763138414,0.3114726507713885,0.0,50.516687050376724,50.516687050376724,0.0,1194.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,52,2807030.0,2074.6165803108806,3348.6543301258325,0.31768319763138414,4.287934863064397,2.53960029607698,226,270,19.98519615099926,,,,,,,,50.516687050376724,1194.0,0.0,0.0,1.6320119670905022,4.900972326103217,1.1953488372093024,0.05847176079734219,0.0823920265780731,0.031477892015130494,0.05393182255814261,0.021907809986450758,-0.005793950438045154,2060.569424964937,0.0,0.0,0.3114726507713885,0.0,0.0,50.516687050376724,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,53,1471519.0,2060.569424964937,3288.1346423562413,0.3114726507713885,4.0252454417952315,2.5511921458625526,179,120,16.830294530154276,,,,,,,,50.516687050376724,1194.0,0.0,0.0,2.856020942408379,4.176701570680629,1.7918604651162793,0.10232558139534884,0.14418604651162792,-0.0033969827059827373,0.03645898339979154,-0.009871237588845705,-0.0031117108004328166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
